
2012-06-23,27,22,雷阵雨转中雨,东北风,小于3级
2012-06-24,28,20,雷阵雨转多云,东南风,小于3级
2012-06-25,27,22,雾转阴,东南风,小于3级
2012-06-26,27,22,阴转多云,东风,小于3级
2012-06-27,25,21,阵雨转中雨,东南风,小于3级
2012-06-28,27,20,中雨转多云,东南风,小于3级
2012-06-29,33,19,多云,南风,小于3级
2012-06-30,35,22,晴转阴,西南风,小于3级
2012-07-01,33,23,多云转晴,东南风,小于3级
2012-07-02,35,23,晴转多云,西南风,小于3级
2012-07-03,30,24,多云转雷阵雨,南风,小于3级
2012-07-04,29,22,小到中雨转阵雨,东南风,小于3级
2012-07-05,32,22,阴转多云,东风,小于3级
2012-07-06,29,22,雷阵雨,东风,小于3级
2012-07-07,30,23,雷阵雨转阴,东南风,小于3级
2012-07-08,31,24,雷阵雨转阴,东南风,小于3级
2012-07-09,32,22,中雨转雷阵雨,东风,小于3级
2012-07-10,34,23,雷阵雨转多云,东南风,小于3级
2012-07-11,32,23,雷阵雨,东北风,小于3级
2012-07-12,30,22,阵雨转阴,北风,小于3级
2012-07-13,31,22,阴转多云,西南风,小于3级
2012-07-14,33,21,多云转晴,南风,小于3级
2012-07-15,34,22,晴,南风,小于3级
2012-07-16,34,23,晴,西南风,小于3级
2012-07-17,32,23,晴转多云,东南风,小于3级
2012-07-18,32,23,多云,西南风,小于3级
2012-07-19,34,25,多云,东南风,小于3级
2012-07-20,31,26,多云转雷阵雨,南风,小于3级
2012-07-21,31,23,暴雨转多云,东南风,小于3级
2012-07-22,33,22,晴,西风,小于3级
2012-07-23,30,24,多云转阴,南风,小于3级
2012-07-24,29,24,阴转雷阵雨,南风,小于3级
2012-07-25,28,23,大雨,南风,小于3级
2012-07-26,29,24,阵雨转雷阵雨,东风,小于3级
2012-07-27,27,24,中雨转大雨,东南风,小于3级
2012-07-28,33,23,中雨转多云,西南风,小于3级
2012-07-29,32,23,晴转多云,东风,小于3级
2012-07-30,25,22,中雨转大雨,东南风,小于3级
2012-07-31,24,19,小雨,北风,小于3级
2012-08-01,27,21,阴转多云,北风,小于3级
2012-08-02,28,23,多云转阴,东南风,小于3级
2012-08-03,27,23,阴,东风,小于3级
2012-08-04,31,23,阴,西北风,小于3级
2012-08-05,32,24,多云,南风,小于3级
2012-08-06,32,24,多云转阴,西南风,小于3级
2012-08-07,29,25,雷阵雨转阵雨,南风,小于3级
2012-08-08,32,24,阴转多云,东北风,小于3级
2012-08-09,33,22,晴,南风,小于3级
2012-08-10,30,24,多云,西南风,小于3级
2012-08-11,28,23,阵雨,东北风,小于3级
2012-08-12,30,21,多云转晴,南风,小于3级
2012-08-13,28,22,多云转阴,南风,小于3级
2012-08-14,31,19,阵雨转晴,西南风,小于3级
2012-08-15,31,20,晴,南风,小于3级
2012-08-16,29,22,多云转阵雨,西南风,小于3级
2012-08-17,28,22,阵雨,西南风,小于3级
2012-08-18,31,22,阴转晴,西南风,小于3级
2012-08-19,30,22,多云转阴,南风,小于3级
2012-08-20,29,21,阵雨转晴,北风,3-4级
2012-08-21,29,17,晴,南风,3-4级转小于3级
2012-08-22,30,16,晴,南风,小于3级
2012-08-23,29,18,晴,南风,小于3级
2012-08-24,30,18,晴,南风,小于3级
2012-08-25,29,19,晴转多云,南风,小于3级
2012-08-26,27,22,阵雨,东南风,小于3级
2012-08-27,32,21,雷阵雨转多云,南风,小于3级
2012-08-28,34,22,晴,西南风,小于3级
2012-08-29,34,22,晴,东风,小于3级
2012-08-30,32,24,多云转阴,南风,小于3级
2012-08-31,29,24,阴转雷阵雨,南风,小于3级
2012-09-01,26,20,大到暴雨转小到中雨,东北风,小于3级转3-4级
2012-09-02,26,17,多云转晴,东北风,3-4级转小于3级
2012-09-03,26,15,晴,西北风,小于3级
2012-09-04,27,14,晴转多云,西南风,小于3级
2012-09-05,24,15,晴转阵雨,西南风,小于3级
2012-09-06,25,17,阵雨转阴,东北风,小于3级
2012-09-07,27,18,多云,东风,小于3级
2012-09-08,29,17,晴,西南风,小于3级
2012-09-09,27,19,晴转多云,西南风,小于3级
2012-09-10,24,20,阴转中雨,东南风,小于3级
2012-09-11,24,17,中雨转多云,东南风,3-4级转4-5级
2012-09-12,25,14,晴转多云,东北风,3-4级
2012-09-13,25,11,阴转晴,东北风,小于3级
2012-09-14,26,12,晴,南风,小于3级
2012-09-15,27,13,晴,西南风,小于3级
2012-09-16,28,15,晴,西南风,小于3级
2012-09-17,29,15,晴,南风,小于3级
2012-09-18,28,14,晴转多云,西南风,小于3级
2012-09-19,29,15,晴,西南风,小于3级
2012-09-20,25,18,多云转阵雨,西北风,小于3级
2012-09-21,26,16,阵雨转晴,西南风,小于3级
2012-09-22,28,16,晴,南风,小于3级
2012-09-23,26,16,晴转多云,南风,小于3级
2012-09-24,22,17,阴转阵雨,北风,小于3级
2012-09-25,26,14,小雨转多云,东北风,小于3级
2012-09-26,23,15,阴转阵雨,南风,小于3级转5-6级
2012-09-27,22,12,晴,西风,5-6级
2012-09-28,25,11,晴,西北风,3-4级转小于3级
2012-09-29,25,10,晴,西南风,小于3级
2012-09-30,27,11,晴,西南风,小于3级
2012-10-01,25,12,晴转阴,西南风,小于3级
2012-10-02,26,15,阴转晴,北风,小于3级
2012-10-03,24,13,晴,北风,小于3级
2012-10-04,23,14,小雨转阴,西风,小于3级
2012-10-05,25,10,晴,西南风,小于3级
2012-10-06,25,11,晴,南风,小于3级
2012-10-07,25,12,晴转阴,南风,小于3级
2012-10-08,23,13,阵雨转晴,南风,小于3级转3-4级
2012-10-09,22,10,晴,北风,3-4级转小于3级
2012-10-10,22,8,晴转多云,南风,小于3级
2012-10-11,24,10,晴,东北风,小于3级
2012-10-12,20,12,晴,南风,3-4级
2012-10-13,18,7,晴,东北风,小于3级
2012-10-14,17,8,多云转阵雨,东南风,小于3级
2012-10-15,17,10,中雨转小雨,西北风,小于3级转5-6级
2012-10-16,18,5,晴,西北风,5-6级转3-4级
2012-10-17,20,4,晴,南风,小于3级
2012-10-18,20,7,多云,西南风,小于3级
2012-10-19,21,9,晴转多云,北风,小于3级
2012-10-20,12,9,阴转中雨,东风,小于3级
2012-10-21,18,8,阴转晴,西北风,4-5级
2012-10-22,21,3,晴,西风,小于3级
2012-10-23,22,6,晴,西北风,小于3级
2012-10-24,21,7,晴,北风,小于3级
2012-10-25,18,9,多云转阴,东北风,小于3级
2012-10-26,22,11,阴转晴,北风,小于3级转4-5级
2012-10-27,16,6,晴转多云,西风,小于3级
2012-10-28,15,6,阴,东南风,小于3级转3-4级
2012-10-29,13,2,晴转多云,北风,3-4级转小于3级
2012-10-30,14,2,多云转晴,北风,3-4级转小于3级
2012-10-31,15,1,晴,西南风,小于3级
2012-11-01,15,3,晴转多云,东风,小于3级
2012-11-02,9,6,阴转中雨,东北风,小于3级
2012-11-03,4,1,大雨转中雨,西北风,4-5级
2012-11-04,10,0,雨夹雪转多云,西北风,4-5级转3-4级
2012-11-05,12,-2,晴,西北风,小于3级
2012-11-06,12,-1,晴转多云,北风,小于3级转3-4级
2012-11-07,12,-1,多云转晴,西北风,小于3级
2012-11-08,11,1,晴转阴,北风,小于3级
2012-11-09,4,3,小雨转中雨,东风,小于3级
2012-11-10,6,0,阴转晴,北风,5-6级
2012-11-11,8,-2,晴,北风,4-5级转3-4级
2012-11-12,7,-2,晴,西北风,3-4级
2012-11-13,10,-3,晴,北风,3-4级转小于3级
2012-11-14,8,-4,晴转阴,南风,小于3级
2012-11-15,11,1,雨夹雪转晴,西风,小于3级转3-4级
2012-11-16,10,-2,晴,西北风,小于3级
2012-11-17,11,-1,多云,东风,小于3级转3-4级
2012-11-18,10,2,晴,西北风,3-4级转小于3级
2012-11-19,10,-2,晴,南风,小于3级
2012-11-20,9,-1,多云转阴,西南风,小于3级
2012-11-21,8,2,阴转晴,东北风,3-4级转5-6级
2012-11-22,6,-3,多云转晴,西北风,4-5级转小于3级
2012-11-23,7,-5,晴,西南风,小于3级
2012-11-24,8,-3,多云,北风,小于3级转3-4级
2012-11-25,6,-2,晴,北风,4-5级转3-4级
2012-11-26,6,-4,多云转阴,南风,小于3级
2012-11-27,5,-2,多云转晴,北风,4-5级
2012-11-28,4,-6,晴转多云,东风,小于3级
2012-11-29,3,-4,晴,东北风,3-4级转小于3级
2012-11-30,1,-7,多云转阴,东南风,小于3级
2012-12-01,2,-6,多云转阴,南风,小于3级
2012-12-02,3,-4,雾转晴,西南风,5-6级
2012-12-03,1,-7,晴转阴,东风,小于3级
2012-12-04,-1,-5,多云转晴,北风,4-5级
2012-12-05,-1,-9,晴转多云,北风,小于3级
2012-12-06,-1,-8,多云,东风,小于3级转3-4级
2012-12-07,-3,-9,晴,西北风,4-5级转5-6级
2012-12-08,0,-8,晴转阴,北风,小于3级
2012-12-09,0,-8,晴转阴,北风,小于3级
2012-12-10,1,-6,阴转多云,南风,小于3级
2012-12-11,1,-6,阴转多云,南风,小于3级
2012-12-12,0,-4,雾转小雪,北风,小于3级
2012-12-13,1,-3,中雪转小雪,东北风,小于3级
2012-12-14,2,-3,雾,西风,小于3级
2012-12-15,-1,-3,小雪,西北风,小于3级
2012-12-16,-1,-8,阴转晴,东北风,3-4级转5-6级
2012-12-17,-1,-10,晴,北风,3-4级转小于3级
2012-12-18,-1,-7,阴转晴,西南风,小于3级
2012-12-19,-2,-6,多云转小雪,西北风,小于3级
2012-12-20,1,-5,小雪转阴,东北风,小于3级
2012-12-21,-3,-9,多云转阴,北风,3-4级转4-5级
2012-12-22,-5,-12,阴转晴,西北风,4-5级转小于3级
2012-12-23,-2,-15,晴,南风,小于3级转3-4级
2012-12-24,-2,-11,晴,北风,4-5级转小于3级
2012-12-25,-1,-11,晴,西南风,小于3级
2012-12-26,-3,-10,晴转多云,西南风,小于3级
2012-12-27,-3,-9,阴转小雪,东北风,小于3级
2012-12-28,-4,-8,小雪转多云,东风,5-6级
2012-12-29,-2,-9,晴,西北风,4-5级转小于3级
2012-12-30,-3,-11,晴转多云,西风,小于3级
2012-12-31,-4,-9,晴,西北风,3-4级转4-5级
2013-01-01,-6,-13,晴,西北风,4-5级
2013-01-02,-4,-14,晴,西北风,3-4级转小于3级
2013-01-03,-1,-13,晴,西风,小于3级
2013-01-04,-1,-11,晴,西风,小于3级
2013-01-05,-1,-12,晴,北风,小于3级
2013-01-06,0,-11,晴转多云,西南风,小于3级
2013-01-07,-1,-9,晴,东风,小于3级
2013-01-08,0,-11,晴,北风,3-4级转小于3级
2013-01-09,0,-11,晴,西南风,小于3级
2013-01-10,4,-9,阴转晴,南风,小于3级转3-4级
2013-01-11,2,-7,雾转多云,西南风,小于3级
2013-01-12,2,-7,雾,东北风,小于3级
2013-01-13,2,-7,雾,西南风,小于3级
2013-01-14,1,-5,小雪转多云,南风,小于3级
2013-01-15,0,-7,小雪转多云,西南风,小于3级
2013-01-16,2,-9,晴,北风,小于3级
2013-01-17,3,-8,晴,南风,小于3级
2013-01-18,2,-7,晴转阴,东风,小于3级
2013-01-19,-2,-4,中雪,东风,小于3级
2013-01-20,3,-6,小雪转晴,西风,小于3级
2013-01-21,2,-7,晴,北风,小于3级
2013-01-22,2,-7,雾转阴,西南风,小于3级
2013-01-23,3,-6,晴,北风,4-5级转3-4级
2013-01-24,-1,-9,晴转多云,东风,小于3级
2013-01-25,1,-8,晴,东风,小于3级
2013-01-26,2,-8,晴,东风,小于3级
2013-01-27,4,-6,雾,西南风,小于3级
2013-01-28,4,-5,雾转晴,西南风,小于3级
2013-01-29,0,-4,雾,西南风,小于3级
2013-01-30,0,-3,小雪,东北风,小于3级
2013-01-31,4,-3,小雪转晴,西北风,3-4级
2013-02-01,2,-8,晴,东北风,小于3级
2013-02-02,-1,-6,小雪,西南风,小于3级
2013-02-03,2,-5,雾转晴,东风,3-4级
2013-02-04,3,-7,小雪,南风,小于3级
2013-02-05,3,-6,晴,西南风,小于3级转4-5级
2013-02-06,-3,-11,晴,东北风,5-6级转3-4级
2013-02-07,-2,-12,晴,西北风,小于3级
2013-02-08,0,-9,多云,西南风,小于3级
2013-02-09,-1,-6,多云转阴,西北风,小于3级
2013-02-10,-1,-6,阴转小雪,西北风,小于3级
2013-02-11,2,-6,小雪转晴,西南风,小于3级转3-4级
2013-02-12,6,-7,晴转多云,南风,小于3级
2013-02-13,4,-4,多云转阴,西北风,小于3级
2013-02-14,4,-6,多云转晴,西南风,小于3级
2013-02-15,4,-6,多云转阴,南风,小于3级
2013-02-16,7,-4,多云,南风,小于3级转4-5级
2013-02-17,3,-4,阴,东北风,小于3级转3-4级
2013-02-18,2,-8,晴,西北风,小于3级
2013-02-19,5,-7,多云转晴,南风,小于3级
2013-02-20,6,-7,晴转多云,西风,小于3级
2013-02-21,7,-3,霾转晴,西风,小于3级
2013-02-22,9,-4,晴,西风,小于3级
2013-02-23,5,-2,多云转雨夹雪,东北风,小于3级
2013-02-24,1,-3,小雪,东北风,小于3级
2013-02-25,9,-4,阴转晴,东北风,小于3级
2013-02-26,11,-3,晴转多云,西南风,小于3级
2013-02-27,14,2,阴转晴,北风,小于3级转6-7级
2013-02-28,7,-3,晴,北风,4-5级转3-4级
2013-03-01,7,-5,晴转多云,东北风,小于3级
2013-03-02,13,-4,多云转晴,南风,小于3级
2013-03-03,15,1,晴,北风,小于3级
2013-03-04,16,2,晴,西南风,小于3级
2013-03-05,15,4,多云,东风,小于3级
2013-03-06,17,2,晴转多云,西南风,小于3级
2013-03-07,19,4,霾转多云,东北风,小于3级转3-4级
2013-03-08,16,5,霾转晴,东风,小于3级转5-6级
2013-03-09,10,-2,晴,北风,4-5级转小于3级
2013-03-10,13,-2,晴转多云,西南风,小于3级
2013-03-11,9,4,小雨,南风,小于3级
2013-03-12,9,-1,多云转晴,东北风,小于3级
2013-03-13,11,-2,晴转多云,西南风,小于3级
2013-03-14,13,0,晴转多云,东南风,小于3级
2013-03-15,14,3,多云,北风,小于3级
2013-03-16,19,5,霾转多云,南风,小于3级
2013-03-17,11,6,霾转多云,东北风,小于3级
2013-03-18,4,2,阴转中雪,南风,小于3级
2013-03-19,8,-3,小雪转晴,东南风,小于3级
2013-03-20,14,0,晴转多云,西南风,小于3级
2013-03-21,11,2,多云转晴,东北风,3-4级
2013-03-22,13,1,晴转阴,南风,3-4级转4-5级
2013-03-23,11,-1,晴,北风,4-5级转小于3级
2013-03-24,11,-2,晴,西南风,小于3级
2013-03-25,15,1,晴转阴,西南风,小于3级
2013-03-26,17,4,霾转多云,南风,小于3级转3-4级
2013-03-27,11,3,晴转多云,东北风,3-4级转小于3级
2013-03-28,11,-1,晴转阴,西南风,小于3级
2013-03-29,10,1,雨夹雪转阴,东风,小于3级
2013-03-30,13,2,多云转阴,东南风,小于3级
2013-03-31,16,5,小雨转多云,东北风,3-4级
2013-04-01,19,0,晴,北风,3-4级转小于3级
2013-04-02,16,5,晴转多云,西南风,小于3级
2013-04-03,13,5,多云转小雨,西风,小于3级
2013-04-04,13,6,小雨转阴,北风,小于3级转4-5级
2013-04-05,14,2,晴,北风,3-4级转小于3级
2013-04-06,15,2,晴转阴,西南风,小于3级
2013-04-07,13,6,阴转多云,东北风,3-4级转5-6级
2013-04-08,13,4,多云,西北风,4-5级
2013-04-09,14,4,多云,西北风,3-4级
2013-04-10,17,2,晴,北风,小于3级转3-4级
2013-04-11,22,2,晴转多云,南风,小于3级
2013-04-12,23,8,多云,西南风,小于3级转4-5级
2013-04-13,16,6,多云转晴,北风,4-5级转小于3级
2013-04-14,20,5,晴转多云,南风,小于3级转3-4级
2013-04-15,20,7,阴转晴,东风,3-4级
2013-04-16,18,5,晴转多云,南风,小于3级
2013-04-17,15,8,多云转晴,东风,4-5级转3-4级
2013-04-18,8,5,阴,西南风,小于3级
2013-04-19,16,2,阴转晴,西南风,小于3级
2013-04-20,18,5,晴转多云,西南风,小于3级
2013-04-21,19,7,多云,西南风,小于3级转3-4级
2013-04-22,17,9,雾转阵雨,东南风,小于3级
2013-04-23,23,8,多云转晴,北风,小于3级转3-4级
2013-04-24,23,10,多云转晴,北风,3-4级
2013-04-25,23,8,晴转多云,东北风,小于3级
2013-04-26,23,9,多云,东南风,小于3级
2013-04-27,19,11,阴转阵雨,东风,小于3级
2013-04-28,27,11,多云转晴,东北风,3-4级转4-5级
2013-04-29,27,13,晴,西风,3-4级
2013-04-30,25,10,晴,东风,小于3级
2013-05-01,22,12,多云转阴,南风,小于3级转3-4级
2013-05-02,23,11,阴转晴,东风,小于3级
2013-05-03,27,12,晴转多云,西南风,小于3级
2013-05-04,30,13,晴,南风,小于3级
2013-05-05,30,16,晴,南风,小于3级
2013-05-06,30,17,霾转多云,西南风,小于3级
2013-05-07,26,17,多云转阴,东南风,小于3级转3-4级
2013-05-08,22,16,阵雨,西南风,小于3级
2013-05-09,30,14,阴转晴,西南风,3-4级
2013-05-10,33,14,晴转多云,西南风,小于3级转3-4级
2013-05-11,30,16,晴,东北风,小于3级
2013-05-12,28,16,多云转阴,东北风,小于3级
2013-05-13,30,18,多云转晴,东风,3-4级
2013-05-14,29,14,晴,北风,小于3级
2013-05-15,25,15,多云,西南风,小于3级
2013-05-16,27,16,阴,南风,小于3级
2013-05-17,30,16,晴转多云,南风,小于3级转3-4级
2013-05-18,27,17,雷阵雨转晴,南风,小于3级转4-5级
2013-05-19,31,14,晴,东风,3-4级
2013-05-20,31,18,多云,西南风,小于3级
2013-05-21,28,18,阴转多云,东风,小于3级
2013-05-22,29,17,多云转阴,东风,小于3级转3-4级
2013-05-23,27,19,阴转小雨,东风,小于3级
2013-05-24,29,17,阴转多云,东风,小于3级
2013-05-25,22,19,阴转中雨,东南风,小于3级
2013-05-26,25,17,小雨转阴,东风,小于3级
2013-05-27,24,17,阴转阵雨,南风,小于3级
2013-05-28,30,17,多云转晴,西北风,3-4级转4-5级
2013-05-29,33,15,晴,西南风,小于3级转3-4级
2013-05-30,32,19,晴转阴,西南风,3-4级转小于3级
2013-05-31,30,19,多云,南风,小于3级
2013-06-01,29,18,多云转阵雨,东南风,小于3级
2013-06-02,32,18,霾转晴,东风,小于3级
2013-06-03,29,19,多云转阴,南风,小于3级
2013-06-04,30,18,阵雨转多云,东风,小于3级
2013-06-05,27,19,雾转阴,东风,小于3级
2013-06-06,24,19,小雨转中雨,东北风,小于3级
2013-06-07,23,19,阵雨转雷阵雨,东风,小于3级
2013-06-08,21,18,大雨转中雨,北风,小于3级
2013-06-09,27,16,小雨转晴,东风,小于3级
2013-06-10,26,15,多云转阴,南风,小于3级
2013-06-11,29,16,多云转晴,东风,小于3级转3-4级
2013-06-12,31,17,多云,东南风,小于3级转3-4级
2013-06-13,30,21,多云,南风,小于3级
2013-06-14,33,21,多云,南风,小于3级转3-4级
2013-06-15,30,22,多云转雷阵雨,东风,小于3级
2013-06-16,29,20,中雨转阵雨,东北风,小于3级
2013-06-17,32,21,多云转阴,西南风,小于3级
2013-06-18,34,22,多云转晴,南风,小于3级
2013-06-19,32,23,晴转多云,西南风,小于3级
2013-06-20,28,23,阴,西南风,小于3级
2013-06-21,27,22,阴,西南风,小于3级转3-4级
2013-06-22,30,20,阴,东北风,小于3级
2013-06-23,31,22,多云转雷阵雨,西南风,小于3级
2013-06-24,30,22,雷阵雨,东南风,小于3级
2013-06-25,29,21,雷阵雨,西南风,小于3级
2013-06-26,34,22,多云转晴,东风,小于3级
2013-06-27,33,23,晴转多云,东北风,小于3级
2013-06-28,31,21,大雨转阵雨,西北风,小于3级
2013-06-29,28,22,阵雨转阴,东北风,小于3级
2013-06-30,27,22,雷阵雨转中雨,东风,小于3级
2013-07-01,34,20,大雨转晴,东风,小于3级
2013-07-02,36,23,晴,西南风,小于3级
2013-07-03,35,24,多云转雷阵雨,西南风,小于3级
2013-07-04,35,23,阴转晴,西南风,小于3级
2013-07-05,35,23,晴转多云,南风,小于3级
2013-07-06,33,25,多云转阴,东风,小于3级
2013-07-07,31,24,多云转雷阵雨,南风,小于3级
2013-07-08,27,22,大雨转雷阵雨,东风,小于3级
2013-07-09,28,22,中雨转雷阵雨,北风,小于3级
2013-07-10,27,21,阵雨,北风,小于3级
2013-07-11,28,22,阴转雷阵雨,西南风,小于3级
2013-07-12,31,22,多云,南风,小于3级
2013-07-13,30,24,多云转阴,南风,小于3级
2013-07-14,26,22,大雨转中雨,南风,小于3级
2013-07-15,34,22,阵雨转晴,西南风,小于3级
2013-07-16,33,21,晴转多云,南风,小于3级
2013-07-17,29,23,多云转雷阵雨,南风,小于3级
2013-07-18,30,22,雷阵雨转多云,西南风,小于3级
2013-07-19,31,23,晴转多云,西南风,小于3级
2013-07-20,32,23,多云,南风,小于3级
2013-07-21,31,23,多云转阴,西南风,小于3级
2013-07-22,31,23,阴,西南风,小于3级
2013-07-23,36,22,晴,西南风,小于3级
2013-07-24,34,24,晴转多云,西风,小于3级
2013-07-25,30,24,多云转阵雨,北风,小于3级
2013-07-26,28,23,阵雨,东北风,小于3级
2013-07-27,37,23,阴转晴,东南风,小于3级
2013-07-28,33,25,晴转雷阵雨,西南风,小于3级
2013-07-29,35,24,多云转晴,南风,小于3级
2013-07-30,31,25,阴转雷阵雨,南风,小于3级
2013-07-31,28,22,大雨转雷阵雨,西南风,小于3级
2013-08-01,30,21,雷阵雨,北风,小于3级
2013-08-02,31,23,雷阵雨,南风,小于3级
2013-08-03,33,23,晴转阴,西南风,小于3级
2013-08-04,34,23,雷阵雨转晴,西南风,小于3级
2013-08-05,30,24,阴转雷阵雨,西南风,小于3级
2013-08-06,29,23,中雨,西南风,小于3级
2013-08-07,34,23,阵雨转多云,西北风,小于3级
2013-08-08,36,24,多云转晴,西风,小于3级
2013-08-09,35,23,晴,南风,小于3级
2013-08-10,31,26,阴转中雨,南风,小于3级
2013-08-11,29,23,暴雨转阵雨,东风,小于3级
2013-08-12,32,24,多云,西南风,小于3级
2013-08-13,33,25,多云,东北风,小于3级
2013-08-14,33,25,多云,西南风,小于3级
2013-08-15,33,26,雷阵雨,西南风,小于3级
2013-08-16,36,26,雷阵雨转多云,西南风,小于3级
2013-08-17,35,24,晴,北风,小于3级
2013-08-18,33,22,晴,西南风,小于3级
2013-08-19,30,23,晴转阴,西南风,小于3级
2013-08-20,30,23,阵雨转多云,东北风,小于3级
2013-08-21,31,22,多云转阴,西南风,小于3级
2013-08-22,33,22,多云转晴,东北风,小于3级
2013-08-23,34,22,晴转多云,西南风,小于3级
2013-08-24,34,22,晴,西南风,小于3级
2013-08-25,35,21,晴,西南风,小于3级
2013-08-26,30,22,晴转小雨,东南风,小于3级
2013-08-27,28,22,中雨转小雨,东南风,小于3级
2013-08-28,29,22,阴转晴,东北风,小于3级
2013-08-29,26,18,多云转晴,北风,3-4级转小于3级
2013-08-30,30,16,晴,南风,小于3级
2013-08-31,30,17,晴转多云,西南风,小于3级
2013-09-01,27,18,阴转多云,东南风,小于3级
2013-09-02,27,17,晴转多云,南风,小于3级
2013-09-03,24,18,雷阵雨转中雨,南风,小于3级
2013-09-04,24,17,中雨转小雨,东北风,小于3级
2013-09-05,28,17,雷阵雨转多云,东风,小于3级
2013-09-06,29,17,多云转晴,东南风,小于3级
2013-09-07,26,18,晴转阴,东风,小于3级
2013-09-08,25,18,雷阵雨转阴,西北风,小于3级
2013-09-09,28,18,雷阵雨转多云,南风,小于3级
2013-09-10,28,17,晴转多云,北风,小于3级
2013-09-11,27,18,多云转雷阵雨,西南风,小于3级
2013-09-12,28,19,雷阵雨转阴,西南风,小于3级
2013-09-13,31,18,雷阵雨转晴,东南风,小于3级转3-4级
2013-09-14,27,16,晴转多云,北风,小于3级
2013-09-15,25,18,多云转阴,南风,小于3级
2013-09-16,23,18,阵雨转小雨,东南风,小于3级
2013-09-17,24,18,中雨转小雨,北风,小于3级
2013-09-18,26,18,阵雨,东风,小于3级
2013-09-19,28,17,多云转晴,西北风,小于3级
2013-09-20,27,18,多云,南风,小于3级
2013-09-21,25,18,多云转阴,西南风,小于3级
2013-09-22,22,18,小雨转阴,西南风,小于3级转4-5级
2013-09-23,22,13,多云转晴,东北风,小于3级转3-4级
2013-09-24,25,11,晴,西风,小于3级
2013-09-25,26,10,晴,西南风,小于3级
2013-09-26,26,12,晴,东南风,小于3级
2013-09-27,23,12,多云转阴,南风,小于3级
2013-09-28,23,14,霾转多云,东北风,小于3级
2013-09-29,21,15,雾转阴,东北风,小于3级
2013-09-30,20,17,阵雨转中雨,东北风,小于3级
2013-10-01,24,11,晴,西南风,3-4级转小于3级
2013-10-02,22,10,晴,南风,小于3级
2013-10-03,24,11,晴,东风,小于3级
2013-10-04,23,13,晴转霾,东北风,小于3级
2013-10-05,22,13,雾转霾,北风,小于3级
2013-10-06,24,14,霾转多云,东风,小于3级
2013-10-07,21,13,阵雨转晴,东南风,小于3级
2013-10-08,24,13,晴转多云,南风,小于3级
2013-10-09,23,14,阴转晴,东北风,小于3级转5-6级
2013-10-10,23,9,晴,东北风,3-4级转小于3级
2013-10-11,23,11,晴转多云,东北风,小于3级
2013-10-12,22,14,多云转阵雨,东北风,小于3级
2013-10-13,22,14,多云转阵雨,西北风,小于3级
2013-10-14,15,4,阴转多云~多云转晴,东北风,小于3级
2013-10-15,18,3,晴,南风,小于3级
2013-10-16,20,6,晴,西南风,小于3级
2013-10-17,18,7,晴转阴,北风,小于3级
2013-10-18,18,9,阵雨转多云,西北风,3-4级
2013-10-19,19,4,晴,北风,3-4级转小于3级
2013-10-20,18,7,多云,北风,小于3级
2013-10-21,15,7,多云转阵雨,东南风,小于3级转3-4级
2013-10-22,15,5,阴转晴,东风,3-4级
2013-10-23,16,4,晴,西北风,3-4级
2013-10-24,18,4,晴,北风,小于3级
2013-10-25,19,4,晴,西风,小于3级
2013-10-26,18,5,晴,西南风,小于3级
2013-10-27,15,7,霾,北风,小于3级
2013-10-28,15,7,阵雨转晴,东北风,小于3级
2013-10-29,17,2,晴,西风,小于3级
2013-10-30,14,4,晴转多云,东南风,小于3级
2013-10-31,12,5,霾转阵雨,西风,小于3级
2013-11-01,12,5,阴天间多云有霾转傍晚阴,南风,小于3级
2013-11-02,17,7,霾转晴,西北风,3-4级
2013-11-03,17,3,晴,北风,小于3级
2013-11-04,16,5,阴转多云,南风,小于3级
2013-11-05,17,5,多云转晴,北风,小于3级转3-4级
2013-11-06,15,4,晴,西北风,4-5级转小于3级
2013-11-07,13,3,晴转多云,东北风,小于3级
2013-11-08,16,5,多云,东北风,小于3级转5-6级
2013-11-09,12,1,多云转晴,北风,5-6级转3-4级
2013-11-10,13,0,晴,东北风,小于3级
2013-11-11,14,1,晴,西风,小于3级
2013-11-12,12,1,多云,南风,小于3级
2013-11-13,14,4,霾转晴,东北风,3-4级
2013-11-14,15,0,晴,西风,小于3级
2013-11-15,12,3,阴转晴,西南风,4-5级转5-6级
2013-11-16,10,0,晴,北风,4-5级转3-4级
2013-11-17,10,-1,晴,北风,小于3级转3-4级
2013-11-18,11,-2,晴,东风,小于3级
2013-11-19,10,-2,晴,西南风,小于3级
2013-11-20,11,-2,晴,西南风,小于3级
2013-11-21,12,-2,晴,西南风,小于3级
2013-11-22,12,-1,晴转多云,南风,小于3级
2013-11-23,9,2,霾转阴,西南风,小于3级转4-5级
2013-11-24,7,0,多云转晴,西北风,3-4级
2013-11-25,7,-3,晴转多云,西南风,小于3级转4-5级
2013-11-26,0,-5,多云转晴,北风,4-5级转5-6级
2013-11-27,6,-5,晴,西北风,4-5级转3-4级
2013-11-28,11,-4,晴,南风,小于3级
2013-11-29,10,0,晴,西风,3-4级
2013-11-30,11,-3,晴,东南风,小于3级
2013-12-01,10,-3,晴转多云,西南风,小于3级
2013-12-02,13,-1,多云转晴,西南风,小于3级
2013-12-03,12,-1,晴转多云,西北风,小于3级
2013-12-04,11,0,多云转晴,西南风,小于3级
